zcta,demand_supply_gap_2019,demand_supply_gap_2021,demand_supply_gap_2022,demand_supply_gap_2023,pct_hh_income_100k_plus_2019,pct_hh_income_100k_plus_2021,pct_hh_income_100k_plus_2022,pct_hh_income_100k_plus_2023,pct_pop_25_44_2019,pct_pop_25_44_2021,pct_pop_25_44_2022,pct_pop_25_44_2023,total_population_2019,total_population_2021,total_population_2022,total_population_2023,units_per_target_hh_2019,units_per_target_hh_2021,units_per_target_hh_2022,units_per_target_hh_2023,pct_pop_25_44_change_19_23,pct_pop_25_44_pct_change_19_23,pct_hh_income_100k_plus_change_19_23,pct_hh_income_100k_plus_pct_change_19_23,total_population_change_19_23,total_population_pct_change_19_23,demand_supply_gap_change_19_23,demand_supply_gap_pct_change_19_23,units_per_target_hh_change_19_23,units_per_target_hh_pct_change_19_23,score_density,score_growth,score_affordability,score_penetration,opportunity_score,investment_tier,rationale
91335,-1540.0,-640.0,207.0,126.0,41.33,45.53,49.77,51.22,29.24,28.59,28.28,28.08,81824.0,78205.0,77158.0,74802.0,2.502876413410038,2.2918249231325736,2.101309612058315,2.063562394264078,-1.16,-3.97,9.89,23.93,-7022.0,-8.58,1666.0,-108.18,-0.4393140191459599,-17.552365621897312,51.22,54.94,50.0,58.55,52.94,EMERGING,ZIP 91335: tight stock (-17.6 units/target HH) signals pent-up demand; buyer density still building.
97825,-52.0,-87.0,-81.0,-73.0,30.17,16.3,41.57,43.93,17.74,22.64,25.31,23.56,248.0,265.0,407.0,348.0,4.685714285714286,7.909090909090909,2.824324324324324,2.6447368421052633,5.82,32.81,13.76,45.61,100.0,40.32,-21.0,40.38,-2.0409774436090227,-43.55744544287548,43.93,56.88,50.0,72.31,52.94,EMERGING,ZIP 97825: tight stock (-43.6 units/target HH) signals pent-up demand; buyer density still building.
98530,-97.0,-70.0,-47.0,-56.0,25.21,33.88,39.89,42.7,33.83,35.75,35.13,32.88,668.0,551.0,558.0,511.0,4.508474576271187,3.435483870967742,2.7945205479452055,2.5657894736842106,-0.95,-2.81,17.49,69.38,-157.0,-23.5,41.0,-42.27,-1.9426851025869762,-43.08963197467353,42.7,58.74,50.0,72.06,52.94,EMERGING,ZIP 98530: tight stock (-43.1 units/target HH) signals pent-up demand; buyer density still building.
91770,-2254.0,-1485.0,-598.0,-361.0,37.05,42.16,47.9,48.91,25.9,25.56,25.28,25.68,62703.0,59685.0,59410.0,58893.0,2.865596627756161,2.505273952534427,2.2104261796042617,2.1640386260848308,-0.22,-0.85,11.86,32.01,-3810.0,-6.08,1893.0,-83.98,-0.7015580016713301,-24.482091962142935,48.91,55.93,50.0,62.22,52.93,EMERGING,ZIP 91770: tight stock (-24.5 units/target HH) signals pent-up demand; buyer density still building.
91732,-1799.0,-665.0,-188.0,375.0,31.24,39.0,42.19,46.01,29.16,27.66,27.15,27.23,62905.0,59749.0,58888.0,58056.0,3.2990635584777843,2.624936985380608,2.430327868852459,2.2261656228253304,-1.93,-6.62,14.77,47.28,-4849.0,-7.71,2174.0,-120.84,-1.072897935652454,-32.52128722695776,46.01,57.38,50.0,66.47,52.92,EMERGING,ZIP 91732: tight stock (-32.5 units/target HH) signals pent-up demand; buyer density still building.
93256,-374.0,-332.0,-251.0,-99.0,15.11,22.21,29.75,37.41,31.6,32.27,28.72,23.36,5431.0,5823.0,5575.0,5900.0,7.100877192982456,4.818713450292398,3.6597222222222223,2.9386138613861386,-8.24,-26.08,22.3,147.58,469.0,8.64,275.0,-73.53,-4.162263331596318,-58.61618527510565,37.41,61.15,50.0,80.27,52.92,EMERGING,ZIP 93256: tight stock (-58.6 units/target HH) signals pent-up demand; buyer density still building.
98584,-4878.0,-4156.0,-4022.0,-4064.0,37.37,44.17,46.94,49.07,23.4,24.22,25.19,25.45,37278.0,37360.0,38615.0,40036.0,3.2073075420085972,2.714900662251656,2.5237951352168,2.4437578991714646,2.05,8.76,11.7,31.31,2758.0,7.4,814.0,-16.69,-0.7635496428371327,-23.80656151105967,49.07,55.85,50.0,61.86,52.92,EMERGING,ZIP 98584: tight stock (-23.8 units/target HH) signals pent-up demand; buyer density still building.
99919,-149.0,-118.0,-61.0,-35.0,30.03,31.18,47.1,45.08,18.51,9.61,9.75,13.71,605.0,562.0,564.0,547.0,5.090909090909091,4.682926829268292,3.0245901639344264,3.2545454545454544,-4.8,-25.93,15.05,50.12,-58.0,-9.59,114.0,-76.51,-1.8363636363636364,-36.07142857142857,45.08,57.53,50.0,68.35,52.91,EMERGING,ZIP 99919: tight stock (-36.1 units/target HH) signals pent-up demand; buyer density still building.
93543,-1269.0,-1065.0,-869.0,-813.0,32.86,38.06,45.19,46.75,23.37,20.85,18.43,19.71,14392.0,13793.0,12745.0,12217.0,3.248559670781893,2.8147058823529414,2.350346565847511,2.2590361445783134,-3.66,-15.66,13.89,42.27,-2175.0,-15.11,456.0,-35.93,-0.9895235262035795,-30.460377105075985,46.75,56.94,50.0,65.38,52.9,EMERGING,ZIP 93543: tight stock (-30.5 units/target HH) signals pent-up demand; buyer density still building.
95660,-2694.0,-2881.0,-2344.0,-1768.0,26.89,33.6,39.92,43.95,27.32,28.64,28.66,30.11,35461.0,35649.0,35458.0,35668.0,3.857794943820225,3.116790327012916,2.6645011600928075,2.399874055415617,2.79,10.21,17.06,63.44,207.0,0.58,926.0,-34.37,-1.4579208884046078,-37.79155993607284,43.95,58.53,50.0,69.26,52.9,EMERGING,ZIP 95660: tight stock (-37.8 units/target HH) signals pent-up demand; buyer density still building.
98444,-1768.0,-1542.0,-822.0,-353.0,25.82,33.31,38.18,43.11,29.07,29.8,31.53,30.04,34456.0,35083.0,35366.0,35660.0,4.176734449760765,3.2197776748494675,2.7927125506072876,2.4596961572832887,0.97,3.34,17.29,66.96,1204.0,3.49,1415.0,-80.03,-1.7170382924774765,-41.10958724167453,43.11,58.64,50.0,71.01,52.9,EMERGING,ZIP 98444: tight stock (-41.1 units/target HH) signals pent-up demand; buyer density still building.
98840,-663.0,-434.0,-389.0,-368.0,25.44,38.52,44.12,42.63,27.91,23.17,23.12,22.86,4862.0,4895.0,4775.0,5084.0,4.7063492063492065,3.0604395604395602,2.6423357664233578,2.665879574970484,-5.05,-18.09,17.19,67.57,222.0,4.57,295.0,-44.49,-2.0404696313787225,-43.35567850821569,42.63,58.6,50.0,72.2,52.9,EMERGING,ZIP 98840: tight stock (-43.4 units/target HH) signals pent-up demand; buyer density still building.
92260,-3494.0,-3320.0,-2703.0,-2027.0,38.03,43.09,47.17,48.95,19.59,18.46,18.56,18.3,34660.0,31286.0,31039.0,30751.0,4.0735513863523165,3.462072228355149,3.1304160069094573,3.0462728551336147,-1.29,-6.58,10.92,28.71,-3909.0,-11.28,1467.0,-41.99,-1.0272785312187018,-25.21825389659768,48.95,55.46,50.0,62.61,52.89,EMERGING,ZIP 92260: tight stock (-25.2 units/target HH) signals pent-up demand; buyer density still building.
97487,-1520.0,-1524.0,-1311.0,-1351.0,35.68,41.0,45.71,48.29,20.31,17.27,18.41,19.01,9106.0,8894.0,8809.0,9546.0,2.8622366288492707,2.5135135135135136,2.2830528846153846,2.1319957761351636,-1.3,-6.4,12.61,35.34,440.0,4.83,169.0,-11.12,-0.7302408527141071,-25.51294485416784,48.29,56.31,50.0,62.76,52.89,EMERGING,ZIP 97487: tight stock (-25.5 units/target HH) signals pent-up demand; buyer density still building.
93637,-2062.0,-1544.0,-1069.0,-989.0,38.6,45.51,46.9,49.58,26.73,26.29,26.12,26.37,41108.0,40996.0,41324.0,42278.0,2.7801299517920772,2.3926415094339624,2.3531179564237417,2.1627322953289805,-0.36,-1.35,10.98,28.45,1170.0,2.85,1073.0,-52.04,-0.6173976564630967,-22.207510698020467,49.58,55.49,50.0,61.02,52.88,EMERGING,ZIP 93637: tight stock (-22.2 units/target HH) signals pent-up demand; buyer density still building.
99636,-62.0,-39.0,-39.0,-24.0,14.52,33.33,35.83,36.46,23.26,23.43,20.9,24.25,546.0,572.0,603.0,466.0,8.277777777777779,3.4871794871794872,3.116279069767442,3.085714285714286,0.99,4.26,21.94,151.1,-80.0,-14.65,38.0,-61.29,-5.192063492063493,-62.72291466922341,36.46,60.97,50.0,82.45,52.87,EMERGING,ZIP 99636: tight stock (-62.7 units/target HH) signals pent-up demand; buyer density still building.
92234,-5577.0,-4598.0,-3768.0,-3775.0,31.1,38.1,44.33,45.55,25.08,25.44,25.41,26.0,54357.0,51836.0,51964.0,52047.0,4.036226930963773,3.2483969891274045,2.7918708906156606,2.648865459546184,0.92,3.67,14.45,46.46,-2310.0,-4.25,1802.0,-32.31,-1.3873614714175888,-34.37273213689979,45.55,57.22,50.0,67.45,52.86,EMERGING,ZIP 92234: tight stock (-34.4 units/target HH) signals pent-up demand; buyer density still building.
93458,-935.0,219.0,839.0,784.0,37.67,44.18,50.21,49.13,28.29,26.65,26.17,26.54,57256.0,59814.0,59789.0,59126.0,2.7382631472899455,2.3289689034369885,2.0506020642201834,2.1042426009622393,-1.75,-6.19,11.46,30.42,1870.0,3.27,1719.0,-183.85,-0.6340205463277062,-23.15411310834736,49.13,55.73,50.0,61.52,52.86,EMERGING,ZIP 93458: tight stock (-23.2 units/target HH) signals pent-up demand; buyer density still building.
97362,-439.0,-359.0,-209.0,-105.0,32.61,36.73,42.26,46.24,25.54,27.98,25.49,26.67,4287.0,4174.0,4107.0,3952.0,3.2495238095238097,2.8033088235294117,2.4283489096573208,2.1926751592356686,1.13,4.42,13.63,41.8,-335.0,-7.81,334.0,-76.08,-1.0568486502881411,-32.52318531074291,46.24,56.81,50.0,66.47,52.86,EMERGING,ZIP 97362: tight stock (-32.5 units/target HH) signals pent-up demand; buyer density still building.
97741,-1122.0,-972.0,-913.0,-844.0,33.75,37.51,42.65,46.88,25.79,25.95,24.99,25.5,12608.0,13120.0,13390.0,13750.0,3.234700739744452,2.8282208588957056,2.4333677685950414,2.2469426152398873,-0.29,-1.12,13.13,38.9,1142.0,9.06,278.0,-24.78,-0.9877581245045648,-30.536306260671264,46.88,56.56,50.0,65.42,52.86,EMERGING,ZIP 97741: tight stock (-30.5 units/target HH) signals pent-up demand; buyer density still building.
98569,-1629.0,-1957.0,-1614.0,-1543.0,24.03,25.31,36.11,41.63,14.8,12.85,13.13,11.27,6309.0,6826.0,6945.0,7187.0,7.0865746549560855,6.054585152838428,4.257818459191457,3.7839228295819938,-3.53,-23.85,17.6,73.24,878.0,13.92,86.0,-5.28,-3.3026518253740917,-46.60434675678384,41.63,58.8,50.0,73.92,52.86,EMERGING,ZIP 98569: tight stock (-46.6 units/target HH) signals pent-up demand; buyer density still building.
99504,-1856.0,-2474.0,-1629.0,-1645.0,53.8,51.78,54.98,56.68,29.73,29.4,30.44,29.88,42341.0,40872.0,40938.0,41684.0,2.021872265966754,2.122335151214675,2.0073352435530087,1.951326946371545,0.15,0.5,2.88,5.35,-657.0,-1.55,211.0,-11.37,-0.07054531959520904,-3.48910862385651,56.68,51.44,50.0,51.11,52.86,EMERGING,ZIP 99504: tight stock (-3.5 units/target HH) signals pent-up demand; buyer density still building.
97535,-1114.0,-766.0,-676.0,-644.0,17.62,23.5,33.69,38.51,25.86,24.28,24.9,22.68,5406.0,4968.0,4863.0,4766.0,6.018099547511312,4.294589178356714,3.0199714693295294,2.704370179948586,-3.18,-12.3,20.89,118.56,-640.0,-11.84,470.0,-42.19,-3.313729367562726,-55.06272107002725,38.51,60.45,50.0,78.39,52.85,EMERGING,ZIP 97535: tight stock (-55.1 units/target HH) signals pent-up demand; buyer density still building.
99130,-130.0,-126.0,-90.0,-95.0,38.48,35.92,50.0,47.46,23.17,23.01,29.05,29.87,928.0,791.0,833.0,847.0,3.6338028169014085,3.279279279279279,2.241830065359477,2.392857142857143,6.7,28.92,8.98,23.34,-81.0,-8.73,35.0,-26.92,-1.2409456740442657,-34.150055370985605,47.46,54.49,50.0,67.33,52.83,EMERGING,ZIP 99130: tight stock (-34.2 units/target HH) signals pent-up demand; buyer density still building.
98266,-679.0,-699.0,-575.0,-612.0,14.01,21.71,33.36,36.65,26.35,25.09,26.56,26.04,4167.0,4373.0,3983.0,4198.0,8.061032863849766,5.3076923076923075,3.5088408644400784,3.2181208053691277,-0.31,-1.18,22.64,161.6,31.0,0.74,67.0,-9.87,-4.842912058480638,-60.07805873362702,36.65,61.32,50.0,81.05,52.82,EMERGING,ZIP 98266: tight stock (-60.1 units/target HH) signals pent-up demand; buyer density still building.
90037,-898.0,559.0,1604.0,2896.0,19.02,28.13,34.26,39.34,30.47,30.18,30.05,31.2,67640.0,68885.0,69064.0,67895.0,5.550207961972668,3.721744348869774,3.0813953488372094,2.685373905554758,0.73,2.4,20.32,106.83,255.0,0.38,3794.0,-422.49,-2.86483405641791,-51.61669753721595,39.34,60.16,50.0,76.57,52.79,EMERGING,ZIP 90037: tight stock (-51.6 units/target HH) signals pent-up demand; buyer density still building.
90710,-860.0,-742.0,-378.0,-287.0,43.61,46.12,50.06,51.84,28.26,26.21,25.6,26.3,28045.0,27998.0,27517.0,26777.0,2.3977639751552795,2.2734597156398104,2.0968992248062017,2.0260941031436204,-1.96,-6.94,8.23,18.87,-1268.0,-4.52,573.0,-66.63,-0.37166987201165913,-15.500686300351548,51.84,54.12,50.0,57.47,52.79,EMERGING,ZIP 90710: tight stock (-15.5 units/target HH) signals pent-up demand; buyer density still building.
93516,-234.0,-87.0,-75.0,-116.0,34.06,45.86,49.6,47.46,23.89,27.63,27.68,27.1,2244.0,2548.0,2583.0,2742.0,3.617021276595745,2.784232365145228,2.56969696969697,2.6515463917525772,3.21,13.44,13.4,39.34,498.0,22.19,118.0,-50.43,-0.9654748848431676,-26.692540933899338,47.46,56.7,50.0,63.39,52.79,EMERGING,ZIP 93516: tight stock (-26.7 units/target HH) signals pent-up demand; buyer density still building.
95645,-180.0,-187.0,-180.0,-172.0,27.67,26.55,28.19,43.98,25.73,28.39,29.17,28.03,1881.0,1233.0,1162.0,1363.0,4.0,4.137096774193548,4.0476190476190474,2.506849315068493,2.3,8.94,16.31,58.94,-518.0,-27.54,8.0,-4.44,-1.493150684931507,-37.328767123287676,43.98,58.16,50.0,69.01,52.78,EMERGING,ZIP 95645: tight stock (-37.3 units/target HH) signals pent-up demand; buyer density still building.
95963,-1883.0,-1662.0,-1378.0,-1256.0,30.2,37.76,40.4,45.55,23.64,24.18,23.31,23.56,15492.0,16812.0,16485.0,16483.0,3.5789473684210527,2.8863636363636362,2.7121144389807776,2.4396887159533076,-0.08,-0.34,15.35,50.83,991.0,6.4,627.0,-33.3,-1.139258652467745,-31.832227054245816,45.55,57.68,50.0,66.11,52.78,EMERGING,ZIP 95963: tight stock (-31.8 units/target HH) signals pent-up demand; buyer density still building.
98922,-957.0,-991.0,-1250.0,-1182.0,39.33,47.3,48.28,48.34,20.71,17.8,15.12,17.81,6607.0,7162.0,7577.0,7915.0,4.468513853904282,3.429512516469038,3.1541197391819797,3.145580589254766,-2.9,-14.0,9.01,22.91,1308.0,19.8,-225.0,23.51,-1.322933264649516,-29.60566550540349,48.34,54.5,50.0,64.93,52.78,EMERGING,ZIP 98922: tight stock (-29.6 units/target HH) signals pent-up demand; buyer density still building.
95329,-392.0,-442.0,-391.0,-403.0,37.57,41.98,48.35,49.9,18.75,15.14,12.87,16.08,2570.0,2497.0,2394.0,2339.0,3.269135802469136,2.9390243902439024,2.608695652173913,2.7013487475915223,-2.67,-14.24,12.33,32.82,-231.0,-8.99,-11.0,2.81,-0.5677870548776136,-17.3681085517699,49.9,56.16,50.0,58.46,52.77,EMERGING,ZIP 95329: tight stock (-17.4 units/target HH) signals pent-up demand; buyer density still building.
96754,-190.0,-273.0,-248.0,-286.0,57.51,57.43,58.74,56.57,23.31,25.4,27.61,26.15,3269.0,4111.0,4397.0,4172.0,2.4436860068259385,2.354651162790698,2.1739690721649483,2.227214377406932,2.84,12.18,-0.94,-1.63,903.0,27.62,-96.0,50.53,-0.21647162941900655,-8.858406064213536,56.57,49.53,50.0,53.95,52.77,EMERGING,ZIP 96754: tight stock (-8.9 units/target HH) signals pent-up demand; buyer density still building.
97477,-3816.0,-3053.0,-2473.0,-1640.0,24.18,31.16,36.61,42.12,28.29,27.75,27.28,28.57,37535.0,37631.0,38105.0,37837.0,4.250845693468644,3.267010513786947,2.776243553485277,2.432051658350455,0.28,0.99,17.94,74.19,302.0,0.8,2176.0,-57.02,-1.8187940351181893,-42.78663979529384,42.12,58.97,50.0,71.9,52.77,EMERGING,ZIP 97477: tight stock (-42.8 units/target HH) signals pent-up demand; buyer density still building.
95210,-2563.0,-2313.0,-1613.0,-1188.0,24.15,30.76,36.34,42.05,27.15,26.45,27.22,27.94,41509.0,43009.0,42654.0,42103.0,4.348837209302325,3.40152546989921,2.894833524684271,2.4750980392156863,0.79,2.91,17.9,74.12,594.0,1.43,1375.0,-53.65,-1.873739170086639,-43.085980916430735,42.05,58.95,50.0,72.06,52.76,EMERGING,ZIP 95210: tight stock (-43.1 units/target HH) signals pent-up demand; buyer density still building.
95222,-669.0,-740.0,-784.0,-837.0,35.57,45.08,40.68,48.29,11.37,14.13,15.57,17.24,5029.0,5161.0,5236.0,5666.0,3.581730769230769,3.0317145688800795,3.2285395763656632,2.734848484848485,5.87,51.63,12.72,35.76,637.0,12.67,-168.0,25.11,-0.8468822843822843,-23.644498678055722,48.29,56.36,50.0,61.78,52.76,EMERGING,ZIP 95222: tight stock (-23.6 units/target HH) signals pent-up demand; buyer density still building.
99603,-1051.0,-1323.0,-1269.0,-1210.0,43.66,44.27,48.21,50.88,27.17,26.35,25.51,25.99,10597.0,10852.0,11234.0,11557.0,3.3752122241086586,3.1834719334719335,2.857539315448659,2.671367521367521,-1.18,-4.34,7.22,16.54,960.0,9.06,-159.0,15.13,-0.7038447027411374,-20.853346575177564,50.88,53.61,50.0,60.3,52.76,EMERGING,ZIP 99603: tight stock (-20.9 units/target HH) signals pent-up demand; buyer density still building.
96088,-1140.0,-1112.0,-975.0,-948.0,32.27,40.07,42.73,46.07,12.03,12.02,11.8,11.29,4690.0,4685.0,4703.0,4552.0,4.0088888888888885,3.238202247191011,3.0494092373791624,2.7393879565646593,-0.74,-6.15,13.8,42.76,-138.0,-2.94,192.0,-16.84,-1.2695009323242292,-31.667151859529003,46.07,56.9,50.0,66.02000000000001,52.75,EMERGING,ZIP 96088: tight stock (-31.7 units/target HH) signals pent-up demand; buyer density still building.
93434,-384.0,-320.0,-185.0,-224.0,32.36,36.42,43.61,46.45,25.38,27.25,27.41,26.66,7451.0,8138.0,8272.0,8451.0,3.249619482496195,2.9183400267737616,2.4674751929437706,2.296,1.28,5.04,14.09,43.54,1000.0,13.42,160.0,-41.67,-0.9536194824961952,-29.34557377049181,46.45,57.04,50.0,64.78999999999999,52.74,EMERGING,ZIP 93434: tight stock (-29.3 units/target HH) signals pent-up demand; buyer density still building.
93436,-1965.0,-1598.0,-1556.0,-931.0,41.42,44.53,47.28,50.73,27.38,27.44,26.91,26.72,56323.0,56165.0,55591.0,55834.0,2.5084792499655313,2.3411570667343313,2.194003733084461,2.057391304347826,-0.66,-2.41,9.31,22.48,-489.0,-0.87,1034.0,-52.62,-0.45108794561770527,-17.982526489860483,50.73,54.66,50.0,58.78,52.74,EMERGING,ZIP 93436: tight stock (-18.0 units/target HH) signals pent-up demand; buyer density still building.
92054,116.0,455.0,1025.0,1814.0,42.01,43.52,46.12,51.32,32.39,35.96,34.92,35.41,41807.0,37567.0,37050.0,37546.0,2.7648970747562296,2.7394051471721377,2.5787117273252456,2.3429051869098436,3.02,9.32,9.31,22.16,-4261.0,-10.19,1698.0,1463.79,-0.42199188784638597,-15.26248089663849,51.32,54.66,50.0,57.34,52.73,EMERGING,ZIP 92054: tight stock (-15.3 units/target HH) signals pent-up demand; buyer density still building.
95462,-156.0,-126.0,-136.0,-203.0,37.91,48.31,53.57,47.22,20.2,15.39,14.3,19.43,1124.0,1111.0,1091.0,1122.0,5.04524886877828,3.6503496503496504,3.207792207792208,3.370242214532872,-0.77,-3.81,9.31,24.56,-2.0,-0.18,-47.0,30.13,-1.6750066542454083,-33.199683460828275,47.22,54.66,50.0,66.83,52.72,EMERGING,ZIP 95462: tight stock (-33.2 units/target HH) signals pent-up demand; buyer density still building.
95720,-30.0,-27.0,-21.0,-12.0,37.5,42.55,46.15,52.0,7.77,5.66,4.67,0.0,103.0,106.0,107.0,52.0,26.11111111111111,18.0,19.333333333333332,25.076923076923077,-7.77,-100.0,14.5,38.67,-51.0,-49.51,18.0,-60.0,-1.034188034188034,-3.9607201309328968,52.0,57.25,50.0,51.36,52.72,EMERGING,ZIP 95720: tight stock (-4.0 units/target HH) signals pent-up demand; buyer density still building.
97844,-570.0,-612.0,-412.0,-487.0,38.22,35.49,49.34,49.02,20.76,25.54,26.62,26.0,4133.0,3676.0,3633.0,3569.0,2.8034682080924855,3.1235955056179776,2.2199367088607596,2.1576506955177743,5.24,25.24,10.8,28.26,-564.0,-13.65,83.0,-14.56,-0.6458175125747112,-23.036377252664956,49.02,55.4,50.0,61.45,52.72,EMERGING,ZIP 97844: tight stock (-23.0 units/target HH) signals pent-up demand; buyer density still building.
95686,-74.0,-131.0,-118.0,-42.0,22.85,19.64,26.35,40.9,23.45,24.76,23.79,21.64,1262.0,1155.0,1194.0,1123.0,5.023529411764706,5.815789473684211,4.074766355140187,2.6516129032258067,-1.81,-7.72,18.05,78.99,-139.0,-11.01,32.0,-43.24,-2.371916508538899,-47.216136586839916,40.9,59.02,50.0,74.24,52.71,EMERGING,ZIP 95686: tight stock (-47.2 units/target HH) signals pent-up demand; buyer density still building.
99756,-9.0,-4.0,1.0,-7.0,40.0,52.63,58.33,46.15,20.0,31.43,0.0,0.0,45.0,35.0,17.0,20.0,27.3,16.1,17.714285714285715,15.666666666666666,-20.0,-100.0,6.15,15.37,-25.0,-55.56,2.0,-22.22,-11.633333333333335,-42.61294261294262,46.15,53.08,50.0,71.81,52.69,EMERGING,ZIP 99756: tight stock (-42.6 units/target HH) signals pent-up demand; buyer density still building.
97210,776.0,1059.0,1436.0,1619.0,51.04,52.4,56.19,55.02,45.63,46.6,44.39,44.37,11877.0,11410.0,12007.0,11331.0,2.178102189781022,2.1177146138386447,1.981550735477437,2.031330251669235,-1.26,-2.76,3.98,7.8,-546.0,-4.6,843.0,108.63,-0.14677193811178713,-6.738523968269047,55.02,51.99,50.0,52.83,52.68,EMERGING,ZIP 97210: tight stock (-6.7 units/target HH) signals pent-up demand; buyer density still building.
93601,-196.0,-177.0,-164.0,-264.0,40.27,43.13,50.7,50.7,11.65,4.81,6.55,7.45,1674.0,1455.0,1206.0,1248.0,2.8375,2.7131474103585655,2.328719723183391,2.3993055555555554,-4.2,-36.05,10.43,25.9,-426.0,-25.45,-68.0,34.69,-0.43819444444444455,-15.442976015663245,50.7,55.22,50.0,57.44,52.67,EMERGING,ZIP 93601: tight stock (-15.4 units/target HH) signals pent-up demand; buyer density still building.
90304,-240.0,207.0,670.0,1048.0,27.12,32.76,38.71,43.51,30.54,30.76,30.12,30.07,25946.0,26103.0,25725.0,26215.0,3.9019607843137254,3.234989200863931,2.7187612531508822,2.431242078580482,-0.47,-1.54,16.39,60.44,269.0,1.04,1288.0,-536.67,-1.4707187057332436,-37.69178592582685,43.51,58.19,50.0,69.21000000000001,52.66,EMERGING,ZIP 90304: tight stock (-37.7 units/target HH) signals pent-up demand; buyer density still building.
97388,-163.0,-169.0,-214.0,-186.0,31.51,24.13,25.06,44.65,22.03,22.04,23.15,25.26,790.0,717.0,920.0,954.0,8.947826086956521,11.088888888888889,9.770642201834862,5.566820276497696,3.23,14.66,13.14,41.7,164.0,20.76,-23.0,14.11,-3.3810058104588254,-37.78577922281487,44.65,56.57,50.0,69.26,52.66,EMERGING,ZIP 97388: tight stock (-37.8 units/target HH) signals pent-up demand; buyer density still building.
99371,-55.0,-38.0,-42.0,-38.0,28.03,32.8,33.87,46.32,18.77,16.88,19.09,20.18,325.0,314.0,309.0,332.0,5.1891891891891895,5.951219512195122,5.666666666666667,4.031746031746032,1.41,7.51,18.29,65.25,7.0,2.15,17.0,-30.91,-1.1574431574431578,-22.304894179894184,46.32,59.14,50.0,61.07,52.66,EMERGING,ZIP 99371: tight stock (-22.3 units/target HH) signals pent-up demand; buyer density still building.
99693,-4.0,-1.0,7.0,17.0,34.68,33.87,32.05,45.24,29.56,19.28,25.06,30.27,318.0,332.0,391.0,489.0,7.395348837209302,7.214285714285714,7.0,4.4868421052631575,0.71,2.4,10.56,30.45,171.0,53.77,21.0,-525.0,-2.9085067319461446,-39.328864614366104,45.24,55.28,50.0,70.07,52.66,EMERGING,ZIP 99693: tight stock (-39.3 units/target HH) signals pent-up demand; buyer density still building.
